법정동코드,시도명,시군구명,읍면동명,동리명,생성일자
2620010100,부산광역시,영도구,대교동1가,,19981001
2620010200,부산광역시,영도구,대교동2가,,19981001
2620010300,부산광역시,영도구,대평동1가,,19981001
2620010400,부산광역시,영도구,대평동2가,,19981001
2620010500,부산광역시,영도구,남항동1가,,19950101
2620010600,부산광역시,영도구,남항동2가,,19950101
2620010700,부산광역시,영도구,남항동3가,,19950101
2620010800,부산광역시,영도구,영선동1가,,19950101
2620010900,부산광역시,영도구,영선동2가,,19960210
2620011000,부산광역시,영도구,영선동3가,,19950101
2620011100,부산광역시,영도구,영선동4가,,19950101
2620011200,부산광역시,영도구,신선동1가,,19950101
2620011300,부산광역시,영도구,신선동2가,,19950101
2620011400,부산광역시,영도구,신선동3가,,19960210
2620011500,부산광역시,영도구,봉래동1가,,19950101
2620011600,부산광역시,영도구,봉래동2가,,19950101
2620011700,부산광역시,영도구,봉래동3가,,19981001
2620011800,부산광역시,영도구,봉래동4가,,19960210
2620011900,부산광역시,영도구,봉래동5가,,19950101
2620012000,부산광역시,영도구,청학동,,19950101
2620012100,부산광역시,영도구,동삼동,,19950101
2623000000,부산광역시,부산진구,,,19950101
2623010100,부산광역시,부산진구,양정동,,19950101
2623010200,부산광역시,부산진구,전포동,,19950101
2623010300,부산광역시,부산진구,부전동,,19950101
2623010400,부산광역시,부산진구,범천동,,19950101
2623010500,부산광역시,부산진구,범전동,,19950101
2623010600,부산광역시,부산진구,연지동,,19950101
2623010700,부산광역시,부산진구,초읍동,,19950101
2623010800,부산광역시,부산진구,부암동,,19950101
2623010900,부산광역시,부산진구,당감동,,19950101
2623011000,부산광역시,부산진구,가야동,,19950101
2623011100,부산광역시,부산진구,개금동,,19950101
2626000000,부산광역시,동래구,,,19950101
2626010100,부산광역시,동래구,명장동,,19950101
2626010200,부산광역시,동래구,안락동,,19950101
2626010300,부산광역시,동래구,칠산동,,19950101
2626010400,부산광역시,동래구,낙민동,,19950101
2626010500,부산광역시,동래구,복천동,,19950101
2626010600,부산광역시,동래구,수안동,,19950101
2626010700,부산광역시,동래구,명륜동,,19950101
2626010800,부산광역시,동래구,온천동,,19950101
2626010900,부산광역시,동래구,사직동,,19950101
2629000000,부산광역시,남구,,,19950101
2629010600,부산광역시,남구,대연동,,19950101
2629010700,부산광역시,남구,용호동,,19950101
2629010800,부산광역시,남구,용당동,,19950101
2629010900,부산광역시,남구,문현동,,19950101
2629011000,부산광역시,남구,우암동,,19950101
2629011100,부산광역시,남구,감만동,,19950101
2632000000,부산광역시,북구,,,19950101
2632010100,부산광역시,북구,금곡동,,19950101
2632010200,부산광역시,북구,화명동,,19950101
2632010300,부산광역시,북구,만덕동,,19950101
2632010400,부산광역시,북구,덕천동,,19950101
2632010500,부산광역시,북구,구포동,,19950101
2635000000,부산광역시,해운대구,,,19950101
2635010100,부산광역시,해운대구,반송동,,19950101
2635010200,부산광역시,해운대구,석대동,,19981001
2635010300,부산광역시,해운대구,반여동,,19950101
2635010400,부산광역시,해운대구,재송동,,19950101
2635010500,부산광역시,해운대구,우동,,19950101
2635010600,부산광역시,해운대구,중동,,19950101
2635010700,부산광역시,해운대구,좌동,,19950101
2635010800,부산광역시,해운대구,송정동,,19950101
2638000000,부산광역시,사하구,,,19950101
2638010100,부산광역시,사하구,괴정동,,19950101
2638010200,부산광역시,사하구,당리동,,19950101
2638010300,부산광역시,사하구,하단동,,19950101
2638010400,부산광역시,사하구,신평동,,19950101
2638010500,부산광역시,사하구,장림동,,19950101
2638010600,부산광역시,사하구,다대동,,19950101
2638010700,부산광역시,사하구,구평동,,19950101
2638010800,부산광역시,사하구,감천동,,19950101
2641000000,부산광역시,금정구,,,19950101
2641010100,부산광역시,금정구,두구동,,19981101
2641010200,부산광역시,금정구,노포동,,19981101
2641010300,부산광역시,금정구,청룡동,,19950101
2641010400,부산광역시,금정구,남산동,,19950101
2641010500,부산광역시,금정구,선동,,19981101
2641010600,부산광역시,금정구,오륜동,,19981101
2641010700,부산광역시,금정구,구서동,,19950101
2641010800,부산광역시,금정구,장전동,,19950101
2641010900,부산광역시,금정구,부곡동,,19950101
2641011000,부산광역시,금정구,서동,,19950101
2641011100,부산광역시,금정구,금사동,,19950101
2641011200,부산광역시,금정구,회동동,,19950101
2641011300,부산광역시,금정구,금성동,,19950101
2644000000,부산광역시,강서구,,,19950101
2644010100,부산광역시,강서구,대저1동,,19990201
2644010200,부산광역시,강서구,대저2동,,19990201
2644010300,부산광역시,강서구,강동동,,19950101
2644010400,부산광역시,강서구,명지동,,19950101
2644010500,부산광역시,강서구,죽림동,,19950101
2644010600,부산광역시,강서구,식만동,,19950101
2644010700,부산광역시,강서구,죽동동,,19950101
2644010800,부산광역시,강서구,봉림동,,19950101
2644010900,부산광역시,강서구,송정동,,19950101
2644011000,부산광역시,강서구,화전동,,19950101
2644011100,부산광역시,강서구,녹산동,,19950101
2644011200,부산광역시,강서구,생곡동,,19950101
2644011300,부산광역시,강서구,구랑동,,19950101
2644011400,부산광역시,강서구,지사동,,19950101
2644011500,부산광역시,강서구,미음동,,19950101
2644011600,부산광역시,강서구,범방동,,19950101
2644011700,부산광역시,강서구,신호동,,19950101
2644011800,부산광역시,강서구,동선동,,19950101
2644011900,부산광역시,강서구,성북동,,19950101
2644012000,부산광역시,강서구,눌차동,,19950101
2644012100,부산광역시,강서구,천성동,,19950101
2644012200,부산광역시,강서구,대항동,,19950101
2647000000,부산광역시,연제구,,,19950301
2647010100,부산광역시,연제구,거제동,,19950301
2647010200,부산광역시,연제구,연산동,,19950301
2650000000,부산광역시,수영구,,,19950301
2650010100,부산광역시,수영구,망미동,,19950301
2650010200,부산광역시,수영구,수영동,,19950301
2650010300,부산광역시,수영구,민락동,,19950301
2650010400,부산광역시,수영구,광안동,,19950301
2650010500,부산광역시,수영구,남천동,,19950301
2653000000,부산광역시,사상구,,,19950301
2653010100,부산광역시,사상구,삼락동,,19950301
2653010200,부산광역시,사상구,모라동,,19950301
2653010300,부산광역시,사상구,덕포동,,19950301
2653010400,부산광역시,사상구,괘법동,,19950301
2653010500,부산광역시,사상구,감전동,,19950301
2653010600,부산광역시,사상구,주례동,,19950301
2653010700,부산광역시,사상구,학장동,,19950301
2653010800,부산광역시,사상구,엄궁동,,19950301
2671000000,부산광역시,기장군,,,19950301
2671025000,부산광역시,기장군,기장읍,,19950301
2671025021,부산광역시,기장군,기장읍,동부리,19950301
2671025022,부산광역시,기장군,기장읍,교리,19950301
2671025023,부산광역시,기장군,기장읍,신천리,19950301
2671025024,부산광역시,기장군,기장읍,죽성리,19950301
2671025025,부산광역시,기장군,기장읍,서부리,19950301
2671025026,부산광역시,기장군,기장읍,대라리,19950301
2671025027,부산광역시,기장군,기장읍,청강리,19950301
2671025028,부산광역시,기장군,기장읍,대변리,19950301
2671025029,부산광역시,기장군,기장읍,연화리,19950301
2671025030,부산광역시,기장군,기장읍,만화리,19950301
2671025031,부산광역시,기장군,기장읍,석산리,19950301
2671025032,부산광역시,기장군,기장읍,당사리,19950301
2671025033,부산광역시,기장군,기장읍,시랑리,19950301
2671025034,부산광역시,기장군,기장읍,내리,19950301
2671025300,부산광역시,기장군,장안읍,,19950301
2671025321,부산광역시,기장군,장안읍,좌천리,19950301
2671025322,부산광역시,기장군,장안읍,효암리,19950301
2671025323,부산광역시,기장군,장안읍,고리,19950301
2671025324,부산광역시,기장군,장안읍,좌동리,19950301
2671025325,부산광역시,기장군,장안읍,장안리,19950301
2671025326,부산광역시,기장군,장안읍,덕선리,19950301
2671025327,부산광역시,기장군,장안읍,용소리,19950301
2671025328,부산광역시,기장군,장안읍,기룡리,19950301
2671025329,부산광역시,기장군,장안읍,명례리,19950301
2671025330,부산광역시,기장군,장안읍,월내리,19950301
2671025331,부산광역시,기장군,장안읍,반룡리,19950301
2671025332,부산광역시,기장군,장안읍,임랑리,19950301
2671025333,부산광역시,기장군,장안읍,오리,19950301
2671025334,부산광역시,기장군,장안읍,길천리,19950301
2671025600,부산광역시,기장군,정관읍,,20150923
2671025621,부산광역시,기장군,정관읍,방곡리,20150923
2671025622,부산광역시,기장군,정관읍,매학리,20150923
2671025623,부산광역시,기장군,정관읍,임곡리,20150923
2671025624,부산광역시,기장군,정관읍,월평리,20150923
2671025625,부산광역시,기장군,정관읍,달산리,20150923
2671025626,부산광역시,기장군,정관읍,병산리,20150923
2671025627,부산광역시,기장군,정관읍,모전리,20150923
2671025628,부산광역시,기장군,정관읍,용수리,20150923
2671025629,부산광역시,기장군,정관읍,두명리,20150923
2671025630,부산광역시,기장군,정관읍,예림리,20150923
2671031000,부산광역시,기장군,일광면,,19950301
2671031021,부산광역시,기장군,일광면,삼성리,19950301
2671031022,부산광역시,기장군,일광면,이천리,19950301
2671031023,부산광역시,기장군,일광면,학리,19950301
2671031024,부산광역시,기장군,일광면,동백리,19950301
2671031025,부산광역시,기장군,일광면,문중리,19950301
2671031026,부산광역시,기장군,일광면,신평리,19950301
2671031027,부산광역시,기장군,일광면,칠암리,19950301
2671031028,부산광역시,기장군,일광면,문동리,19950301
2671031029,부산광역시,기장군,일광면,청광리,19950301
2671031030,부산광역시,기장군,일광면,원리,19950301
2671031031,부산광역시,기장군,일광면,화전리,19950301
2671031032,부산광역시,기장군,일광면,횡계리,19950301
2671031033,부산광역시,기장군,일광면,용천리,19950301
2671033000,부산광역시,기장군,철마면,,19950301
2671033021,부산광역시,기장군,철마면,와여리,19950301
2671033022,부산광역시,기장군,철마면,장전리,19950301
2671033023,부산광역시,기장군,철마면,백길리,19950301
2671033024,부산광역시,기장군,철마면,송정리,19950301
2671033025,부산광역시,기장군,철마면,웅천리,19950301
2671033026,부산광역시,기장군,철마면,연구리,19950301
2671033027,부산광역시,기장군,철마면,구칠리,19950301
2671033028,부산광역시,기장군,철마면,이곡리,19950301
